title,text,rating
"""can't wait to to travel with Qantas again""","['verified', 'traveled', 'qf', 'melbourne', 'delhi', 'crew', 'flight', 'went', 'beyond', 'make', 'sure', 'pleasant', 'experience', 'pasengers', 'caring', 'towards', 'elders', 'children', 'specialy', 'always', 'greted', 'us', 'lovely', 'smile', 'make', 'delightful', 'experience', 'traveled', 'previously', 'wel', 'experience', 'definitely', 'stars', 'could', 'hoped', 'fantastic', 'experience', 'first', 'experience', 'qantas', 'definitely', 'always', 'consider', 'qantas', 'first', 'choice', 'thanks', 'much', 'geting', 'us', 'fine', 'team', 'please', 'kep', 'suport', 'kep', 'best', 'fot', 'forward', 'loved', 'experience', 'time', 'cant', 'wait', 'travel', 'qantas', 'th', 'march', 'back', 'melbourne', 'qf']",1
"""meals were tiny and pathetic""","['verified', 'qantas', 'shockingly', 'declined', 'meals', 'tiny', 'pathetic', 'staf', 'ok', 'flight', 'melbourne', 'hour', 'late', 'qantas', 'declined', 'used', 'love', 'won', 't', 'chose', 'again', 'meals', 'honestly', 'joke']",0
"""waited a year for our first business class experience""","['trip', 'verified', 'plane', 'delayed', 'hours', 'first', 'notification', 'mins', 'airport', 'spent', 'hours', 'busines', 'clas', 'lounge', 'packed', 'fod', 'ful', 'hours', 'thre', 'hot', 'dishes', 'rice', 'buter', 'chicken', 'pumpkin', 'soup', 'four', 'salads', 'one', 'tub', 'letuce', 'swets', 'two', 'stale', 'frozen', 'cakes', 'posibly', 'sara', 'lea', 'bread', 'rols', 'buter', 'which', 'ran', 'two', 'hrs', 'menu', 'change', 'lunch', 'diner', 'one', 'cofe', 'station', 'one', 'fod', 'station', 'others', 'closed', 'neding', 'repair', 'overal', 'lounge', 'shaby', 'uncomfortable', 'chairs', 'waited', 'year', 'first', 'busines', 'clas', 'experience', 'it', 'board', 'staf', 'welcoming', 'served', 'diner', 'midnight', 'enjoyable', 'madly', 'trying', 'contact', 'pick', 'singapore', 'nightmare']",0
"""warm and hearty service2","['trip', 'verified', 'flying', 'first', 'morning', 'qantas', 'flight', 'brisbane', 'melbourne', 'busines', 'solid', 'airport', 'experience', 'premium', 'entrance', 'secure', 'check', 'lounge', 'busines', 'clas', 'wing', 'lounge', 'cramped', 'barista', 'cofe', 'basic', 'breakfast', 'tasty', 'croisants', 'fresh', 'juice', 'wide', 'selection', 'fruits', 'vegetables', 'yo', 'boeing', 'disapointment', 'warm', 'hearty', 'service', 'juliane', 'amazing', 'lot', 'fod', 'wine', 'sparkling', 'wine', 'fresh', 'orange', 'juice']",1
"""not service orientated""","['trip', 'verified', 'indian', 'vegan', 'meals', 'delicious', 'drinks', 'wanting', 'botled', 'water', 'ran', 'around', 'two', 'hours', 'take', 'water', 'dispenser', 'galey', 'purified', 'water', 'crew', 'service', 'orientated', 'surprising', 'know', 'qantas', 'cabin', 'crew', 'make', 'money', 'cabin', 'crew', 'worldwide', 'example', 'given', 'smal', 'ml', 'botle', 'water', 'couple', 'minutes', 'receiving', 'meal', 'asked', 'air', 'hostes', 'extra', 'botle', 'water', 'refused', 'bluntly', 'said', 'must', 'se', 'everyone', 'gets', 'one', 'botle', 'available', 'return', 'give', 'extra', 'one', 'course', 'never', 'returned', 'discovered', 'botles', 'galey', 'fre', 'anyone', 'take', 'ran', 'two', 'half', 'hours', 'flight', 'cabin', 'cold', 'crew', 'never', 'picked', 'anything', 'flor', 'flight', 'meals', 'served', 'without', 'tray', 'rubish', 'tends', 'fal', 'table', 'flor', 'crew', 'bothered', 'give', 'flight', 'cheap', 'for', 'one', 'way', 'conection', 'changi', 'airport', 'fast', 'fod', 'great', 'future', 'unles', 'price', 'competitive', 'probably', 'prefer', 'asian', 'midle', 'eastern', 'airline']",0
"""service was painfully slow""","['trip', 'verified', 'completed', 'flight', 'busines', 'clas', 'qantas', 'sydney', 'quenstown', 'new', 'zealand', 'value', 'busines', 'clas', 'experience', 'including', 'enjoying', 'glas', 'wine', 'lunch', 'leisurely', 'pace', 'read', 'on', 'one', 'like', 'biger', 'seat', 'read', 'bok', 'thats', 'fine', 'review', 'help', 'you', 'qantas', 'uber', 'would', 'star', 'trip', 'tip', 'delightful', 'crew', 'completely', 'unfocused', 'busines', 'clas', 'ideal', 'given', 'champagne', 'arival', 'ofered', 'nothing', 'til', 'hour', 'minutes', 'take', 'halfway', 'flight', 'fact', 'nothing', 'ofered', 'lunch', 'service', 'people', 'busines', 'clas', 'whatever', 'reason', 'service', 'painfuly', 'slow', 'ruined', 'experience', 'us', 'submiting', 'review', 'help', 'qantas', 'changing', 'airlines']",0
"""impossible to deal with""","['trip', 'verified', 'paid', 'premium', 'price', 'fly', 'busines', 'clas', 'london', 'heathrow', 'melbourne', 'short', 'stop', 'perth', 'refueling', 'bumped', 'plane', 'waited', 'six', 'hours', 'perth', 'plane', 'arive', 'melbourne', 'alow', 'us', 'continue', 'journey', 'plane', 'high', 'jacked', 'return', 'flight', 'london', 'arived', 'melbourne', 'seven', 'hours', 'late', 'apology', 'acordance', 'eugb', 'departing', 'plane', 'legislation', 'submited', 'legaly', 'entitled', 'claim', 'per', 'person', 'qantas', 'customer', 'service', 'imposible', 'deal', 'clearly', 'obstructive', 'submited', 'complaint', 'ca']",0
"""Did Qantas forget how to run an airline?""","['verified', 'safety', 'great', 'timelines', 'close', 'second', 'bok', 'arival', 'honolulu', 'tok', 'hour', 'bags', 'come', 'out', 'causing', 'us', 'mis', 'conecting', 'flight', 'departure', 'curently', 'hours', 'late', 'counting', 'latest', 'excuse', 'fod', 'late', 'delivered', 'know', 'sems', 'real', 'problem', 'ground', 'services', 'honolulu', 'qantas', 'forget', 'run', 'airline']",0
"""worst airline I have ever flown with""","['trip', 'verified', 'honestly', 'worst', 'airline', 'ever', 'flown', 'with', 'starting', 'boked', 'comair', 'flight', 'august', 'company', 'liquidated', 'may', 'mised', 'conecting', 'flights', 'flights', 'cape', 'town', 'johanesburg', 'waiting', 'hours', 'get', 'isue', 'sorted', 'eventualy', 'boked', 'onto', 'another', 'flight', 'folowing', 'day', 'changing', 'flights', 'decided', 'change', 'return', 'flight', 'johanesburg', 'cape', 'town', 'initialy', 'hour', 'layover', 'hour', 'layover', 'didn', 't', 'ask', 'could', 'inform', 'changed', 'it', 'seats', 'smal', 'uncomfortable', 'one', 'staf', 'member', 'flight', 'sydney', 'rude', 'entertainment', 'average', 'overal', 'would', 'never', 'recomend', 'anyone', 'fly', 'again']",0
"""never been treated with such disrespect""","['verified', 'want', 'talk', 'service', 'busines', 'clas', 'aboard', 'flight', 'qf', 'left', 'bangkok', 'sydney', 'australia', 'dec', 'th', 'boyfriend', 'travel', 'often', 'always', 'get', 'busines', 'clas', 'seats', 'comfortable', 'seating', 'importantly', 'service', 'respect', 'present', 'every', 'flight', 'ever', 'taken', 'besides', 'one', 'boarded', 'plane', 'everything', 'lovely', 'seats', 'nicely', 'prepared', 'comfortable', 'sat', 'got', 'setled', 'one', 'staf', 'came', 'around', 'normal', 'complimentary', 'champagne', 'greatly', 'apreciated', 'even', 'asked', 'second', 'glas', 'take', 'of', 'given', 'problem', 'al', 'flight', 'tok', 'of', 'waiting', 'normal', 'first', 'clas', 'flight', 'atendants', 'come', 'around', 'refresh', 'beverages', 'got', 'nothing', 'eyes', 'gearing', 'way', 'seats', 'trying', 'get', 'atention', 'one', 'thre', 'atendants', 'servicing', 'area', 'so', 'decided', 'wait', 'patiently', 'hour', 'half', 'takeof', 'came', 'around', 'asking', 'would', 'like', 'diner', 'boyfriend', 'asked', 'separate', 'flight', 'atendants', 'refresher', 'told', 'wait', 'til', 'diner', 'served', 'never', 'ever', 'told', 'no', 'wait', 'first', 'clas', 'again', 'one', 'reasons', 'chose', 'spend', 'thousands', 'special', 'seats', 'finaly', 'got', 'second', 'drink', 'hours', 'pased', 'point', 'asked', 'glas', 'champagne', 'wine', 'told', 'male', 'flight', 'atendant', 'you', 'one', 'boyfriend', 'sat', 'two', 'glases', 'next', 'me', 'also', 'takeof', 'given', 'two', 'glases', 'champagne', 'made', 'sense', 'felt', 'extremely', 'weird', 'energy', 'staf', 'this', 'came', 'back', 'asked', 'id', 'like', 'second', 'drink', 'now', 'responded', 'yes', 'please', 'remaining', 'respectful', 'grateful', 'comes', 'back', 'third', 'time', 'minutes', 'second', 'glas', 'poured', 'ofers', 'another', 'drink', 'throws', 'would', 'like', 'start', 'glas', 'water', 'first', 'felt', 'uncomfortable', 'ofered', 'water', 'without', 'asking', 'it', 'awkwardly', 'acepted', 'water', 'never', 'years', 'flying', 'businesfirst', 'clas', 'asked', 'question', 'like', 'did', 'especialy', 'completely', 'reserved', 'respectful', 'one', 'bit', 'character', 'saidacted', 'way', 'towards', 'me', 'flight', 'atendant', 'servicing', 'boyfriend', 'aproaching', 'ask', 'hed', 'like', 'another', 'drink', 'wel', 'staf', 'quickly', 'walked', 'side', 'whispered', 'something', 'employes', 'ear', 'midle', 'pouring', 'boyfriend', 'drink', 'again', 'flight', 'atendant', 'asked', 'would', 'like', 'glas', 'water', 'start', 'with', 'boyfriend', 'firmly', 'said', 'no', 'would', 'not', 'oficialy', 'picking', 'disrespect', 'completely', 'uncaled', 'atitude', 'towards', 'us', 'became', 'extremely', 'iritated', 'felt', 'welcomed', 'disrespected', 'flown', 'countles', 'airlines', 'businesfirst', 'clas', 'seats', 'like', 'said', 'earlier', 'never', 'treated', 'disrespect', 'imaturenes', 'first', 'clas', 'flight', 'atendants', 'sucesful', 'people', 'enjoy', 'treated', 'respect', 'wherever', 'go', 'why', 'like', 'said', 'spend', 'hard', 'earned', 'money', 'get', 'treatment']",0
"""Not going to travel with Qantas again""","['trip', 'verified', 'flight', 'seat', 'changed', 'last', 'moment', 'right', 'boarding', 'reasons', 'told', 'explanation', 'opted', 'indian', 'vegetarian', 'option', 'airline', 'combined', 'thre', 'veg', 'options', 'indian', 'jain', 'vegan', 'indian', 'vegetarian', 'meal', 'one', 'category', 'means', 'version', 'vegetarian', 'include', 'dairy', 'products', 'meal', 'real', 'fruits', 'natural', 'swets', 'meal', 'fruit', 'pops', 'chocolates', 'high', 'sugar', 'products', 'staf', 'rude', 'ofer', 'anything', 'drink', 'one', 'air', 'hostes', 'arogant', 'ask', 'asked', 'time', 'everything', 'co', 'pasengers', 'ask', 'always', 'every', 'thing', 'including', 'simple', 'glas', 'water', 'seat', 'quite', 'tight', 'sit', 'remote', 'detachable', 'use', 'control', 'scren', 'going', 'travel', 'qantas', 'again']",0
"""not give a damn about it's customers""","['trip', 'verified', 'company', 'give', 'damn', 'customers', 'direct', 'flight', 'melbourne', 'dalas', 'qantas', 'delayed', 'flight', 'hours', 'canceled', 'flight', 'kept', 'everyone', 'terminal', 'another', 'hours', 'sent', 'everyone', 'home', 'promise', 'try', 'rebok', 'flights', 'bother', 'geting', 'touch', 'al', 'recal', 'bok', 'flights', 'myself', 'even', 'record', 'rebok', 'flights', 'tok', 'hours', 'phone', 'constant', 'cal', 'drop', 'outs', 'qantas', 'ofer', 'local', 'suport', 'never', 'talk', 'australian', 'representative', 'deal', 'cal', 'centre', 'workers', 'philipines', 'bok', 'flights', 'cant', 'ofer', 'customer', 'care', 'asistance', 'airline', 'complete', 'joke', 'absolutely', 'worst', 'experience', 'ever', 'ask', 'for']",0
"""One of the worst airlines""","['trip', 'verified', 'one', 'worst', 'airlines', 'journey', 'started', 'wel', 'staf', 'ground', 'johanesburg', 'helpful', 'flight', 'horid', 'experience', 'fod', 'atrocious', 'practicaly', 'got', 'meal', 'super', 'breakfast', 'make', 'worse', 'somehow', 'airline', 'canot', 'diferentiate', 'vegetarian', 'vegan', 'seats', 'uncomfortable', 'staf', 'mediocre', 'inflight', 'entertainment', 'limited', 'headers', 'titles', 'les', 'available', 'eg', 'european', 'section', 'bolywod', 'etc']",0
"""this airline just ignores you""","['trip', 'verified', 'please', 'careful', 'around', 'lost', 'bagage', 'airline', 'bag', 'lost', 'qantas', 'th', 'december', 'th', 'december', 'treatment', 'received', 'airline', 'deplorable', 'fight', 'information', 'bag', 'receive', 'information', 'factualy', 'incorect', 'one', 'talk', 'cal', 'email', 'back', 'given', 'incorect', 'phone', 'numbers', 'cal', 'even', 'travel', 'agent', 'involved', 'behalf', 'receiving', 'exact', 'treatment', 'false', 'information', 'laid', 'compliant', 'response', 'caled', 'bagage', 'services', 's', 'times', 'get', 'reservations', 'sending', 'cals', 'department', 'told', 'caling', 'reservations', 'emailed', 'lost', 'bagage', 'response', 'airline', 'ignores', 'simply', 'care', 'resort', 'lies', 'go', 'away', 'warned', 'airline', 'prepare', 'never', 'se', 'property', 'insurance', 'canot', 'even', 'get', 'info', 'help', 'lodging', 'claim', 'compensation', 'qantas', 'torn', 'weks', 'canot', 'fight', 'anymore']",0
"""turned into a 3 days nightmare""","['trip', 'verified', 'bok', 'qantas', 'recently', 'bought', 'return', 'flight', 'via', 'website', 'conection', 'sydney', 'europe', 'expensive', 'flight', 'journey', 'best', 'conection', 'way', 'end', 'qantas', 'changed', 'first', 'flights', 'resulting', 'mising', 'conections', 'way', 'out', 'ended', 'hours', 'conection', 'way', 'hour', 'conection', 'way', 'out', 'would', 'long', 'flight', 'turned', 'days', 'nightmare', 'nedles', 'say', 'qantas', 'ofer', 'proper', 'solution', 'compensation', 'al', 'washed', 'hands', 'weve', 'treated', 'hostages', 'customers']",0
"""Worst flight with Qantas""","['trip', 'verified', 'worst', 'flight', 'qantas', 'used', 'fly', 'qantas', 'quite', 'often', 'australia', 'covid', 'friends', 'terible', 'experience', 'qantas', 'recent', 'trip', 'bali', 'flight', 'went', 'via', 'sydney', 'delayed', 'hour', 'time', 'made', 'sydney', 'sprint', 'get', 'conecting', 'flight', 'bali', 'friends', 'told', 'bagage', 'colected', 'sydney', 'checked', 'flight', 'bali', 'made', 'sense', 'international', 'transit', 'half', 'us', 'made', 'gate', 'time', 'met', 'rude', 'staf', 'blamed', 'us', 'teling', 'friends', 'come', 'straight', 'gate', 'bags', 'already', 'loaded', 'aircraft', 'along', 'didn', 't', 'want', 'go', 'told', 'friends', 'mised', 'flight', 'top', 'things', 'of', 'bagage', 'flight', 'even', 'though', 'staf', 'gate', 'told', 'us', 'everyone', 's', 'bagage', 'flight', 'spent', 'first', 'days', 'trip', 'bali', 'clothes', 'activities', 'wanted', 'do', 'friends', 'arived', 'day', 'late', 'they', 'put', 'hotel', 'qantas', 'buy', 'rom', 'themselves', 'compensated', 'nzd', 'got', 'us', 'either', 'cheap', 'shirt', 'shorts', 'bikinis', 'days', 'we', 're', 'sick', 'qantas', 'trip', 'definitely', 'worth', 'paying', 'extra', 'quality', 'service', 'air', 'new', 'zealand']",0
"""apparently bubble and squeak""","['trip', 'verified', 'excelent', 'service', 'comfy', 'seat', 'catering', 'aparently', 'buble', 'squeak', 'never', 'anything', 'quite', 'like', 'it', 'someone', 'must', 'laughing', 'socks', 'of']",1
"""really downgraded the quality""","['trip', 'verified', 'qantas', 'realy', 'downgraded', 'quality', 'international', 'economy', 'clas', 'service', 'particularly', 'fod', 'ofering', 'flight', 'meals', 'diner', 'breakfast', 'basic', 'compared', 'previously', 'smal', 'foil', 'covered', 'tray', 'hot', 'fod', 'single', 'aditional', 'swet', 'item', 'salads', 'bread', 'sauces', 'fruit', 'etc', 'flight', 'imediately', 'one', 'jal', 'paris', 'tokyo', 'superiority', 'jal', 'economy', 'service', 'product', 'compared', 'qantas', 'huge', 'jal', 'leg', 'rom', 'far', 'greater', 'fod', 'ofering', 'far', 'atentive', 'staf', 'qantas', 'jal', 'premium', 'priced', 'airlines', 'unfortunately', 'qantas', 'longer', 'providing', 'premium', 'ofering', 'at', 'least', 'economy', 'clas']",0
"""Seat was very comfortable""","['trip', 'verified', 'flown', 'route', 'many', 'times', 'first', 'non', 'stop', 'flight', 'hours', 'much', 'beter', 'change', 'planes', 'way', 'seat', 'comfortable', 'neded', 'be', 'smal', 'cabin', 'god', 'wines', 'fod', 'nice', 'atentive', 'crew', 'lovely', 'quiet', 'plane', 'fly', 'in', 'god', 'experience', 'recovered', 'quickly', 'time', 'change']",1
"""A very good experience""","['trip', 'verified', 'god', 'experience', 'easy', 'checkin', 'boarding', 'extremely', 'comfortable', 'seat', 'smal', 'cabin', 'upstairs', 'big', 'seat', 'back', 'scren', 'plenty', 'rom', 'avoid', 'recline', 'clever', 'pilow', 'ataches', 'seat', 'headrest', 'realy', 'comfortable', 'god', 'fod', 'wines', 'friendly', 'staf', 'litle', 'slow', 'serving', 'brief', 'refueling', 'stop', 'singapore', 'ok', 'exceded', 'expectations', 'realy', 'god', 'product']",1
"""could not fault them""","['trip', 'verified', 'congratulations', 'qantas', 'let', 'jetstar', 'again', 'notification', 'arival', 'airport', 'flight', 'canceled', 'qantas', 'boked', 'flight', 'hours', 'later', 'drink', 'meal', 'vouchers', 'given', 'front', 'counter', 'staf', 'board', 'could', 'fault', 'them', 'hapy', 'help', 'staf', 'flight', 'fantastic', 'plenty', 'laughs', 'shout', 'steward', 'board', 'even', 'entertained', 'children', 'board', 'playing', 'bob', 'builder', 'even', 'singing', 'borowed', 'hard', 'hat', 'customer', 'back', 'plane', 'wel', 'done', 'qantas', 'first', 'time', 'flown', 'certainly', 'again', 'board', 'snacks', 'fre', 'included', 'flight']",1
"""Qantas refused to offer any refund""","['trip', 'verified', 'unable', 'make', 'flight', 'ear', 'infection', 'isued', 'flight', 'credit', 'god', 'months', 'ear', 'problem', 'blocked', 'eustachian', 'cleared', 'up', 'become', 'chronic', 'health', 'isue', 'ent', 'wrote', 'doctors', 'note', 'saying', 'could', 'fly', 'proposed', 'flight', 'los', 'angeles', 'sydney', 'hours', 'caled', 'customer', 'service', 'phone', 'hour', 'operator', 'spoke', 'por', 'english', 'kep', 'checking', 'others', 'know', 'procedure', 'believe', 'subcontractor', 'answering', 'phones', 'qantas', 'another', 'country', 'finaly', 'said', 'would', 'charged', 'cancel', 'fe', 'agred', 'to', 'said', 'remainder', 'ticket', 'would', 'refunded', 'credit', 'card', 'weks', 'weks', 'caled', 'qantas', 'inquire', 'status', 'refund', 'diferent', 'operator', 'told', 'previous', 'operator', 'misinformed', 'me', 'qantas', 'refused', 'ofer', 'refund', 'partial', 'refund', 'alow', 'transfer', 'flight', 'credit', 'daughter', 'lives', 'australia']",0
